id,open,high,low,close
71841,3762.785,3764.085,3762.705,3764.015
71842,3764.045,3764.345,3763.315,3763.565
71843,3763.595,3763.848,3763.265,3763.305
71844,3763.285,3763.435,3761.675,3761.695
71845,3761.795,3763.345,3761.725,3762.905
71846,3762.885,3763.045,3761.425,3762.855
71847,3762.845,3763.355,3761.765,3762.505
71848,3762.475,3762.795,3761.515,3762.048
71849,3761.995,3762.648,3761.848,3762.348
71850,3762.305,3762.948,3761.948,3761.995
71851,3761.955,3762.048,3761.735,3761.885
71852,3761.795,3762.295,3761.765,3761.975
71853,3761.935,3762.185,3761.705,3762.148
71854,3762.165,3762.785,3762.065,3762.775
71855,3762.785,3763.895,3762.785,3763.305
71856,3763.345,3764.075,3763.275,3763.865
71857,3763.795,3764.185,3763.735,3763.805
71858,3763.755,3764.505,3763.695,3764.355
71859,3764.415,3765.155,3764.405,3764.855
71860,3764.885,3765.295,3764.555,3764.955
71861,3764.975,3766.648,3764.248,3764.405
71862,3764.425,3765.348,3763.555,3765.348
71863,3765.315,3765.965,3764.135,3764.448
71864,3764.448,3764.548,3761.728,3762.945
71865,3762.985,3764.005,3762.548,3763.825
71866,3763.845,3765.798,3763.785,3765.698
71867,3765.698,3767.365,3765.548,3766.715
71868,3766.695,3767.305,3766.055,3767.025
71869,3767.005,3767.825,3766.695,3767.615
71870,3767.585,3767.605,3766.105,3767.275
71871,3767.275,3771.545,3767.125,3769.325
71872,3769.365,3770.365,3768.465,3768.995
71873,3768.825,3768.845,3767.365,3767.545
71874,3767.505,3768.175,3763.585,3764.335
71875,3764.305,3766.015,3762.128,3762.955
71876,3763.175,3763.469,3760.788,3761.048
71877,3761.119,3763.548,3760.848,3762.085
71878,3762.265,3764.148,3760.745,3761.265
71879,3761.248,3762.749,3761.195,3761.948
71880,3761.815,3762.848,3761.575,3762.205
71881,3762.248,3762.998,3761.175,3761.175
71882,3761.098,3761.285,3759.248,3759.635
71883,3759.618,3759.948,3758.898,3759.848
71884,3759.945,3761.148,3758.998,3761.148
71885,3760.675,3760.965,3759.085,3759.355
71886,3759.365,3759.445,3758.208,3758.945
71887,3758.945,3759.305,3758.498,3759.098
71888,3759.098,3760.675,3759.048,3759.748
71889,3759.745,3760.248,3759.048,3759.648
71890,3759.648,3759.875,3758.035,3758.565
71891,3758.605,3760.298,3758.335,3758.648
71892,3758.648,3759.175,3757.868,3758.545
71893,3758.475,3759.248,3758.125,3758.548
71894,3758.648,3758.885,3757.228,3757.228
71895,3757.228,3758.335,3756.875,3758.148
71896,3758.248,3759.525,3758.148,3759.048
71897,3759.148,3759.865,3758.248,3758.348
71898,3758.348,3758.348,3756.695,3757.675
71899,3757.675,3759.785,3757.625,3757.865
71900,3757.848,3759.415,3757.648,3759.248
71901,3759.248,3760.395,3759.245,3759.515
71902,3759.485,3759.745,3758.505,3759.315
71903,3759.205,3760.398,3759.205,3760.315
71904,3760.275,3760.405,3758.845,3759.195
71905,3759.205,3759.975,3759.115,3759.795
71906,3759.775,3760.565,3759.465,3760.048
71907,3760.048,3760.048,3756.915,3757.865
71908,3757.875,3758.298,3757.365,3757.855
71909,3757.835,3758.255,3757.115,3757.455
71910,3757.355,3757.435,3756.035,3756.175
71911,3756.175,3757.045,3754.825,3754.825
71912,3754.935,3757.165,3754.935,3756.765
71913,3756.795,3757.325,3756.585,3757.215
71914,3757.285,3757.855,3756.575,3756.655
71915,3756.675,3758.255,3756.625,3758.215
71916,3758.235,3759.355,3757.865,3757.985
71917,3757.975,3758.975,3757.945,3758.785
71918,3758.805,3759.435,3758.365,3759.245
71919,3759.265,3759.575,3757.048,3757.048
71920,3757.048,3757.548,3756.148,3756.248
71921,3756.248,3756.748,3755.278,3755.348
71922,3755.348,3756.648,3754.448,3756.548
71923,3756.448,3756.648,3755.398,3755.398
71924,3755.139,3755.448,3754.839,3754.868
71925,3754.858,3755.509,3754.778,3755.199
71926,3755.189,3755.748,3754.748,3755.648
71927,3755.848,3755.848,3754.748,3754.998
71928,3754.798,3755.114,3753.709,3754.805
71929,3754.825,3754.898,3753.748,3753.748
71930,3753.848,3754.148,3753.305,3754.148
71931,3754.148,3754.775,3753.748,3754.248
71932,3754.265,3754.948,3754.148,3754.448
71933,3754.465,3755.745,3754.448,3755.525
71934,3755.648,3755.855,3754.995,3755.105
71935,3755.065,3755.635,3753.048,3753.105
71936,3753.135,3753.425,3752.718,3753.135
71937,3753.155,3754.698,3753.155,3754.298
71938,3754.398,3754.598,3753.698,3754.048
71939,3754.048,3755.148,3753.889,3754.798
71940,3754.759,3754.998,3753.735,3753.985
71941,3753.965,3754.305,3753.695,3753.835
71942,3753.859,3754.015,3752.765,3752.799
71943,3752.799,3752.909,3752.105,3752.285
71944,3752.339,3753.205,3752.329,3753.205
71945,3753.235,3753.315,3752.775,3753.175
71946,3753.105,3753.405,3752.905,3753.065
71947,3753.105,3753.449,3751.975,3753.429
71948,3753.429,3753.655,3753.025,3753.565
71949,3753.465,3753.675,3752.835,3752.955
71950,3752.935,3752.935,3752.125,3752.495
71951,3752.475,3752.755,3751.875,3752.275
71952,3752.245,3753.375,3751.845,3753.075
71953,3753.045,3753.195,3751.948,3752.355
71954,3752.385,3752.445,3750.489,3751.615
71955,3751.635,3752.015,3750.768,3750.798
71956,3750.798,3751.398,3750.498,3750.998
71957,3750.998,3751.119,3750.698,3750.798
71958,3750.798,3752.235,3750.329,3751.785
71959,3751.765,3753.025,3751.735,3752.905
71960,3752.925,3754.145,3752.795,3753.475
71961,3753.455,3755.255,3753.455,3755.055
71962,3755.155,3755.665,3753.775,3753.775
71963,3753.445,3753.945,3753.305,3753.735
71964,3753.805,3754.915,3753.565,3754.815
71965,3754.785,3755.098,3754.285,3754.998
71966,3754.975,3755.485,3754.755,3754.925
71967,3754.905,3755.585,3754.615,3755.465
71968,3755.455,3756.648,3755.445,3756.585
71969,3756.585,3756.655,3754.615,3754.815
71970,3754.775,3755.075,3753.765,3753.975
71971,3753.945,3755.165,3753.875,3755.055
71972,3755.055,3755.885,3755.035,3755.835
71973,3755.795,3756.425,3755.775,3756.405
71974,3756.445,3757.285,3756.435,3757.175
71975,3757.225,3758.798,3757.225,3758.098
71976,3757.925,3758.748,3757.375,3757.848
71977,3757.855,3758.948,3757.848,3758.698
71978,3758.698,3759.148,3757.698,3758.098
71979,3758.075,3758.355,3757.155,3757.535
71980,3757.515,3757.535,3756.095,3756.698
71981,3756.698,3757.198,3756.198,3757.145
71982,3757.155,3757.415,3756.698,3757.115
71983,3757.098,3757.215,3755.895,3756.035
71984,3756.085,3756.555,3754.928,3755.348
71985,3755.435,3755.435,3754.048,3754.048
71986,3754.058,3754.305,3752.885,3754.108
71987,3754.108,3754.405,3751.998,3752.498
71988,3752.498,3754.548,3752.498,3753.325
71989,3753.348,3755.115,3752.798,3755.055
71990,3755.045,3756.055,3754.965,3755.985
71991,3756.015,3757.715,3756.015,3757.625
71992,3757.605,3758.125,3757.105,3757.925
71993,3757.885,3758.255,3756.835,3757.175
71994,3757.175,3758.275,3756.955,3758.075
71995,3758.045,3758.185,3757.385,3757.565
71996,3757.535,3758.075,3756.815,3757.785
71997,3757.785,3758.755,3757.495,3758.645
71998,3758.645,3759.075,3758.375,3758.805
71999,3758.775,3760.135,3758.775,3759.325
72000,3759.325,3760.575,3759.145,3760.565
72001,3760.545,3760.925,3760.125,3760.255
72002,3760.285,3760.655,3758.695,3759.175
72003,3759.275,3760.105,3759.245,3759.275
72004,3759.275,3759.765,3759.205,3759.765
72005,3759.745,3760.585,3759.745,3760.415
72006,3760.375,3760.465,3760.005,3760.395
72007,3760.395,3760.605,3760.155,3760.565
72008,3760.585,3760.865,3760.075,3760.865
72009,3760.865,3761.105,3760.695,3761.105
72010,3761.135,3761.465,3760.535,3760.695
72011,3760.695,3761.605,3760.065,3761.575
72012,3761.535,3762.285,3761.165,3762.255
72013,3762.255,3762.615,3762.025,3762.275
72014,3762.225,3762.885,3761.975,3762.845
72015,3762.815,3763.545,3762.725,3763.245
72016,3763.195,3763.445,3762.855,3763.095
72017,3763.135,3763.985,3762.775,3763.825
72018,3763.845,3764.045,3763.165,3763.165
72019,3763.015,3763.925,3763.015,3763.345
72020,3763.415,3763.465,3762.935,3763.435
72021,3763.445,3763.755,3763.155,3763.655
72022,3763.665,3763.885,3763.445,3763.535
72023,3763.555,3764.875,3763.555,3764.475
72024,3764.505,3765.095,3764.465,3765.095
72025,3765.105,3765.225,3764.335,3764.395
72026,3764.375,3765.315,3764.265,3765.105
72027,3765.105,3765.295,3764.525,3764.525
72028,3764.505,3764.635,3764.065,3764.475
72029,3764.605,3764.675,3763.325,3764.605
72030,3764.635,3764.775,3763.685,3763.865
72031,3763.845,3764.765,3763.548,3764.635
72032,3764.655,3764.815,3764.255,3764.345
72033,3764.345,3765.015,3764.345,3764.955
72034,3764.955,3764.955,3764.185,3764.555
72035,3764.585,3764.695,3764.055,3764.375
72036,3764.695,3764.695,3764.405,3764.665
72037,3764.705,3764.805,3764.488,3764.585
72038,3764.605,3765.565,3764.605,3765.455
72039,3765.475,3766.055,3765.385,3765.745
72040,3765.775,3766.365,3765.085,3765.165
72041,3765.135,3765.825,3765.085,3765.735
72042,3765.755,3766.025,3765.235,3765.815
72043,3765.795,3766.185,3765.135,3765.348
72044,3765.355,3766.548,3765.265,3766.215
72045,3766.185,3766.505,3766.025,3766.245
72046,3766.235,3766.275,3765.815,3766.125
72047,3766.005,3766.215,3765.765,3766.185
72048,3766.165,3766.405,3766.085,3766.325
72049,3766.325,3766.425,3765.965,3766.005
72050,3766.025,3766.465,3765.855,3766.435
72051,3766.445,3766.635,3766.365,3766.395
72052,3766.395,3766.455,3766.175,3766.405
72053,3766.405,3766.645,3766.345,3766.615
72054,3766.635,3766.815,3765.955,3765.995
72055,3766.025,3766.755,3766.025,3766.695
72056,3766.735,3767.115,3766.595,3767.115
72057,3767.135,3767.445,3766.915,3767.405
72058,3767.405,3767.445,3767.048,3767.048
72059,3766.935,3766.935,3765.555,3766.275
72060,3766.308,3766.605,3765.215,3765.745
72061,3765.785,3766.135,3764.905,3765.015
72062,3765.015,3765.385,3763.165,3763.715
72063,3763.735,3763.975,3763.145,3763.945
72064,3763.925,3763.955,3763.055,3763.425
72065,3763.415,3763.925,3763.055,3763.675
72066,3763.625,3764.505,3763.615,3764.425
72067,3764.405,3764.525,3763.995,3764.095
72068,3764.135,3764.555,3763.915,3764.385
72069,3764.335,3764.645,3764.215,3764.215
72070,3764.245,3764.905,3763.985,3764.715
72071,3764.705,3764.775,3764.505,3764.675
72072,3764.595,3766.335,3764.525,3766.295
72073,3766.315,3766.345,3765.485,3765.715
72074,3765.675,3766.298,3765.675,3766.095
72075,3766.145,3766.395,3765.605,3766.205
72076,3766.205,3766.848,3766.045,3766.735
72077,3766.705,3766.748,3765.515,3766.005
72078,3765.985,3766.295,3765.735,3766.295
72079,3766.245,3766.665,3765.885,3766.515
72080,3766.495,3767.615,3766.415,3767.505
72081,3767.415,3767.715,3766.995,3767.025
72082,3767.045,3767.055,3766.725,3766.915
72083,3766.785,3767.805,3766.675,3767.805
72084,3767.835,3767.865,3767.315,3767.785
72085,3767.715,3767.945,3767.485,3767.575
72086,3767.595,3767.595,3766.665,3766.785
72087,3766.805,3767.195,3766.415,3766.855
72088,3766.815,3767.275,3766.815,3767.245
72089,3767.275,3767.395,3767.155,3767.365
72090,3767.265,3767.285,3766.645,3766.925
72091,3766.905,3767.365,3766.465,3766.605
72092,3766.565,3767.065,3766.565,3766.705
72093,3766.725,3766.925,3766.585,3766.635
72094,3766.605,3767.325,3766.575,3767.155
72095,3767.195,3767.825,3767.175,3767.795
72096,3767.785,3767.845,3767.355,3767.665
72097,3767.635,3767.725,3767.465,3767.505
72098,3767.545,3767.955,3767.395,3767.555
72099,3767.575,3768.125,3767.485,3768.035
72100,3768.055,3768.125,3767.855,3768.045
72101,3768.035,3768.785,3768.015,3768.285
72102,3768.255,3769.195,3768.235,3768.995
72103,3769.025,3770.075,3768.795,3769.955
72104,3769.925,3769.925,3768.215,3768.395
72105,3768.375,3768.745,3768.325,3768.405
72106,3768.545,3768.625,3767.885,3767.905
72107,3767.885,3768.105,3767.735,3768.095
72108,3768.185,3768.265,3767.785,3768.125
72109,3768.225,3769.235,3768.125,3769.225
72110,3769.225,3769.985,3769.105,3769.985
72111,3769.955,3770.205,3769.665,3769.995
72112,3770.005,3770.035,3769.145,3769.275
72113,3769.335,3769.865,3769.255,3769.835
72114,3769.865,3771.005,3769.865,3770.605
72115,3770.575,3770.705,3770.355,3770.455
72116,3770.435,3770.975,3770.435,3770.935
72117,3770.975,3771.145,3769.898,3770.465
72118,3770.445,3770.795,3770.055,3770.148
72119,3770.148,3770.605,3769.325,3770.405
72120,3770.355,3770.655,3770.345,3770.425
72121,3770.435,3771.385,3770.435,3771.385
72122,3771.335,3771.655,3771.155,3771.655
72123,3771.605,3771.745,3770.695,3771.145
72124,3771.105,3772.805,3771.085,3772.745
72125,3772.785,3772.785,3771.968,3772.225
72126,3772.205,3772.665,3772.125,3772.575
72127,3772.555,3772.855,3772.225,3772.655
72128,3772.725,3773.245,3772.675,3773.065
72129,3773.035,3773.145,3772.105,3772.495
72130,3772.495,3772.495,3771.698,3772.035
72131,3772.035,3772.665,3771.098,3771.655
72132,3771.675,3772.815,3771.635,3772.815
72133,3772.905,3773.145,3772.495,3772.555
72134,3772.565,3773.595,3772.545,3773.285
72135,3773.205,3773.605,3772.945,3773.055
72136,3773.035,3773.915,3772.755,3773.915
72137,3773.935,3775.085,3773.905,3774.905
72138,3774.915,3775.075,3774.215,3774.975
72139,3774.965,3775.155,3774.065,3774.145
72140,3774.145,3776.795,3773.969,3776.695
72141,3776.645,3776.645,3775.485,3775.685
72142,3775.715,3776.225,3775.128,3775.915
72143,3775.945,3776.145,3775.465,3775.885
72144,3775.915,3775.985,3775.128,3775.128
72145,3775.128,3775.128,3773.855,3774.288
72146,3774.298,3775.205,3774.298,3774.448
72147,3774.515,3775.015,3774.048,3774.165
72148,3774.148,3774.205,3773.845,3773.985
72149,3773.885,3774.405,3773.885,3774.285
72150,3774.225,3774.225,3772.505,3772.615
72151,3772.645,3773.375,3772.615,3772.825
72152,3772.825,3774.065,3772.315,3773.915
72153,3773.935,3775.205,3773.925,3774.925
72154,3774.955,3775.495,3774.865,3775.305
72155,3775.325,3776.015,3775.325,3775.935
72156,3775.885,3775.935,3775.135,3775.195
72157,3775.205,3775.255,3774.345,3774.665
72158,3774.645,3774.795,3773.815,3774.385
72159,3774.385,3775.248,3774.048,3774.948
72160,3774.895,3775.075,3774.508,3774.648
72161,3774.648,3775.265,3774.265,3775.148
72162,3775.148,3775.905,3775.075,3775.095
72163,3775.065,3775.065,3773.895,3774.625
72164,3774.485,3774.545,3772.985,3773.955
72165,3773.985,3774.735,3773.895,3774.635
72166,3774.665,3774.785,3773.775,3773.805
72167,3773.775,3773.835,3773.105,3773.605
72168,3773.655,3773.845,3773.215,3773.365
72169,3773.415,3775.035,3773.035,3774.825
72170,3774.795,3775.855,3774.625,3775.515
72171,3775.485,3775.585,3774.205,3774.225
72172,3774.205,3774.205,3772.535,3772.665
72173,3772.635,3772.785,3772.015,3772.205
72174,3772.245,3773.475,3772.185,3773.285
72175,3773.265,3773.345,3772.505,3773.185
72176,3773.195,3773.955,3773.115,3773.125
72177,3773.145,3773.845,3773.115,3773.655
72178,3773.675,3773.975,3773.155,3773.515
72179,3773.485,3773.545,3773.055,3773.445
72180,3773.465,3774.795,3773.445,3774.685
72181,3774.725,3774.895,3773.575,3773.825
72182,3773.855,3774.425,3773.145,3773.255
72183,3773.245,3774.695,3773.245,3774.395
72184,3774.415,3775.055,3774.025,3774.115
72185,3774.155,3774.335,3773.655,3773.775
72186,3773.705,3773.748,3772.728,3772.848
72187,3772.715,3773.135,3772.395,3772.855
72188,3772.875,3773.648,3770.545,3770.715
72189,3770.725,3770.935,3768.945,3769.695
72190,3769.655,3771.155,3769.305,3771.055
72191,3771.075,3771.145,3769.855,3770.515
72192,3770.475,3771.725,3770.465,3771.545
72193,3771.525,3771.875,3770.948,3771.685
72194,3771.715,3772.395,3770.998,3770.998
72195,3770.998,3771.748,3770.648,3771.455
72196,3771.475,3772.548,3771.245,3771.608
72197,3771.608,3771.698,3770.988,3771.375
72198,3771.425,3772.005,3771.085,3771.665
72199,3771.698,3772.675,3771.698,3772.498
72200,3772.465,3772.775,3772.205,3772.265
72201,3772.215,3772.345,3771.595,3772.345
72202,3772.375,3773.095,3771.675,3772.645
72203,3772.665,3772.845,3772.115,3772.395
72204,3772.385,3772.425,3771.895,3772.195
72205,3772.175,3772.195,3771.645,3771.805
72206,3771.825,3772.655,3771.815,3772.415
72207,3772.435,3772.525,3771.645,3771.865
72208,3771.895,3772.595,3771.455,3772.205
72209,3772.285,3773.765,3772.235,3773.695
72210,3773.665,3774.365,3773.565,3774.105
72211,3773.985,3774.765,3773.985,3774.655
72212,3774.625,3774.685,3773.985,3774.015
72213,3773.985,3774.655,3773.925,3774.265
72214,3774.375,3774.585,3774.055,3774.155
72215,3774.175,3774.215,3773.655,3773.735
72216,3773.715,3773.745,3771.875,3771.985
72217,3772.005,3772.075,3771.325,3771.475
72218,3771.435,3771.845,3771.145,3771.495
72219,3771.395,3772.255,3771.395,3771.755
72220,3771.685,3772.135,3770.885,3771.005
72221,3770.985,3772.485,3770.495,3772.465
72222,3772.425,3773.515,3771.595,3773.395
72223,3773.375,3774.555,3773.245,3774.555
72224,3774.535,3774.635,3773.815,3774.565
72225,3774.595,3775.465,3774.125,3774.925
72226,3774.955,3775.605,3773.538,3774.585
72227,3774.575,3775.105,3774.358,3774.975
72228,3774.935,3775.545,3774.858,3774.885
72229,3774.825,3775.605,3774.825,3775.075
72230,3775.105,3775.565,3774.618,3774.975
72231,3775.035,3775.045,3774.475,3774.555
72232,3774.475,3774.485,3773.855,3774.015
72233,3773.975,3774.145,3773.405,3773.535
72234,3773.515,3774.145,3773.385,3773.985
72235,3773.935,3773.955,3772.895,3772.965
72236,3773.015,3773.015,3772.365,3772.625
72237,3772.585,3773.665,3772.198,3773.005
72238,3773.025,3773.815,3772.945,3773.325
72239,3773.305,3774.455,3773.295,3774.455
72240,3774.475,3775.295,3774.475,3775.255
72241,3775.295,3775.955,3775.095,3775.645
72242,3775.665,3776.698,3775.645,3776.365
72243,3776.305,3776.795,3775.445,3775.615
72244,3775.635,3775.985,3775.255,3775.275
72245,3775.295,3775.815,3775.238,3775.325
72246,3775.295,3775.565,3774.385,3774.545
72247,3774.535,3774.835,3774.038,3774.738
72248,3774.755,3774.895,3773.748,3774.045
72249,3774.035,3775.315,3773.848,3775.205
72250,3775.235,3775.275,3774.418,3775.155
72251,3775.135,3775.285,3773.958,3774.495
72252,3774.485,3775.135,3774.158,3775.135
72253,3775.485,3776.005,3775.415,3775.758
72254,3775.758,3776.358,3775.755,3776.255
72255,3776.238,3776.425,3775.565,3775.785
72256,3775.725,3776.865,3775.725,3776.605
72257,3776.645,3777.275,3776.255,3777.215
72258,3777.175,3777.748,3776.845,3777.465
72259,3777.435,3777.735,3777.175,3777.535
72260,3777.555,3778.115,3777.545,3777.925
72261,3777.945,3778.115,3777.635,3778.015
72262,3778.095,3778.845,3777.945,3778.745
72263,3778.785,3778.985,3778.525,3778.738
72264,3778.738,3778.998,3778.225,3778.298
72265,3778.298,3778.498,3777.188,3777.338
72266,3777.215,3777.598,3776.398,3776.498
72267,3776.485,3777.365,3776.395,3777.315
72268,3777.335,3777.395,3776.205,3777.355
72269,3777.375,3777.615,3776.645,3777.425
72270,3777.548,3777.775,3775.965,3777.455
72271,3777.435,3777.715,3776.955,3777.335
72272,3777.355,3777.715,3776.075,3776.405
72273,3776.425,3776.575,3775.905,3776.405
72274,3776.435,3776.645,3776.095,3776.565
72275,3776.545,3776.615,3775.915,3776.615
72276,3776.615,3777.285,3776.375,3777.075
72277,3777.155,3777.155,3776.585,3776.875
72278,3776.855,3777.105,3776.525,3776.685
72279,3776.705,3777.235,3776.645,3777.165
72280,3777.165,3777.385,3776.885,3777.215
72281,3777.245,3777.605,3776.055,3776.055
72282,3776.035,3776.435,3775.895,3776.035
72283,3776.035,3776.275,3775.085,3775.665
72284,3775.755,3775.755,3774.615,3774.745
72285,3774.765,3775.325,3774.185,3775.235
72286,3775.255,3776.045,3775.175,3775.825
72287,3775.805,3776.275,3775.545,3776.095
72288,3776.065,3776.195,3775.315,3775.315
72289,3775.345,3775.715,3775.078,3775.715
72290,3775.825,3775.955,3774.515,3774.705
72291,3774.745,3774.745,3773.315,3773.385
72292,3773.405,3773.545,3772.805,3773.145
72293,3773.115,3774.155,3772.855,3773.405
72294,3773.355,3773.455,3772.495,3772.515
72295,3772.485,3772.685,3771.765,3772.335
72296,3772.295,3772.795,3771.855,3772.115
72297,3772.095,3772.215,3771.495,3772.145
72298,3772.165,3773.105,3772.155,3772.975
72299,3773.145,3773.165,3771.695,3772.095
72300,3772.075,3773.225,3772.075,3773.215
72301,3773.185,3773.565,3772.375,3772.815
72302,3772.585,3774.345,3772.075,3774.145
72303,3774.125,3774.235,3772.545,3772.555
72304,3772.515,3773.235,3772.455,3772.895
72305,3772.855,3772.955,3772.315,3772.605
72306,3772.465,3772.565,3771.145,3771.205
72307,3771.165,3771.385,3770.848,3770.958
72308,3770.958,3771.415,3770.335,3771.415
72309,3771.535,3771.895,3770.485,3770.535
72310,3770.575,3770.625,3770.125,3770.195
72311,3770.178,3770.735,3769.545,3769.855
72312,3769.875,3770.935,3769.855,3770.715
72313,3770.735,3771.325,3770.148,3770.278
72314,3770.295,3770.858,3770.255,3770.535
72315,3770.555,3770.725,3770.235,3770.338
72316,3770.338,3770.805,3770.125,3770.445
72317,3770.455,3770.818,3769.655,3769.958
72318,3769.985,3770.358,3769.325,3769.575
72319,3769.578,3770.738,3769.565,3770.498
72320,3770.498,3770.698,3769.685,3769.835
72321,3769.798,3769.848,3769.048,3769.058
72322,3769.118,3769.515,3768.955,3769.418
72323,3769.418,3769.485,3768.325,3768.665
72324,3768.685,3769.355,3768.375,3769.185
72325,3769.215,3769.555,3769.115,3769.135
72326,3769.155,3770.515,3769.155,3770.505
72327,3770.475,3770.805,3769.165,3769.358
72328,3769.398,3769.748,3769.048,3769.398
72329,3769.398,3769.498,3768.485,3768.575
72330,3768.595,3768.685,3767.165,3767.325
72331,3767.405,3768.165,3767.365,3767.455
72332,3767.525,3768.245,3766.855,3767.915
72333,3767.925,3769.105,3767.815,3769.105
72334,3769.105,3769.405,3768.705,3769.225
72335,3769.185,3769.555,3768.945,3769.135
72336,3769.155,3770.155,3768.965,3770.095
72337,3770.075,3770.675,3770.005,3770.375
72338,3770.355,3770.355,3769.955,3770.195
72339,3770.175,3770.465,3769.985,3770.265
72340,3770.245,3770.855,3769.925,3769.925
72341,3769.905,3770.705,3769.645,3770.705
72342,3770.665,3771.145,3770.645,3770.875
72343,3770.855,3770.875,3770.185,3770.655
72344,3770.585,3770.805,3770.038,3770.255
72345,3770.245,3770.245,3769.775,3770.148
72346,3770.165,3770.848,3770.165,3770.205
72347,3770.205,3770.975,3769.955,3770.805
72348,3770.795,3771.565,3770.405,3771.285
72349,3771.315,3771.315,3769.748,3769.848
72350,3769.835,3770.548,3769.615,3770.348
72351,3770.285,3770.548,3769.645,3769.855
72352,3769.865,3770.145,3769.815,3769.825
72353,3769.945,3770.215,3769.225,3769.855
72354,3769.845,3769.925,3769.465,3769.505
72355,3769.485,3769.945,3769.298,3769.505
72356,3769.485,3769.675,3769.205,3769.258
72357,3769.265,3769.805,3769.215,3769.215
72358,3769.165,3769.575,3769.165,3769.198
72359,3769.198,3769.625,3769.055,3769.305
72360,3769.325,3769.775,3768.795,3769.775
72361,3769.745,3769.935,3768.465,3768.748
72362,3768.748,3769.495,3768.748,3769.455
72363,3769.548,3770.065,3769.455,3769.935
72364,3769.838,3769.838,3768.955,3769.005
72365,3769.048,3769.325,3768.405,3768.695
72366,3768.585,3768.775,3767.765,3768.335
72367,3768.395,3768.395,3767.785,3767.818
72368,3767.745,3768.284,3766.818,3768.095
72369,3768.125,3768.435,3767.765,3768.175
72370,3768.195,3768.375,3767.275,3767.495
72371,3767.475,3768.475,3767.395,3768.138
72372,3768.105,3769.298,3767.945,3768.825
72373,3768.898,3768.898,3767.325,3767.365
72374,3767.415,3767.585,3766.518,3766.665
72375,3766.775,3767.305,3766.705,3767.105
72376,3767.125,3767.345,3766.795,3767.155
72377,3767.205,3767.965,3767.205,3767.805
72378,3767.825,3767.948,3767.105,3767.448
72379,3767.498,3767.985,3766.168,3766.858
72380,3766.878,3767.108,3765.905,3766.148
72381,3766.178,3766.448,3765.005,3765.295
72382,3765.288,3765.565,3762.925,3764.865
72383,3764.955,3766.615,3764.935,3766.395
72384,3766.385,3768.515,3766.385,3767.495
72385,3767.535,3768.095,3767.415,3767.635
72386,3767.585,3768.265,3767.085,3767.835
72387,3767.855,3768.185,3767.525,3767.965
72388,3767.945,3767.975,3767.265,3767.355
72389,3767.305,3767.805,3766.905,3767.425
72390,3767.395,3767.465,3766.935,3767.415
72391,3767.415,3768.255,3766.965,3767.865
72392,3767.835,3768.675,3767.615,3768.635
72393,3768.685,3768.685,3766.708,3766.708
72394,3766.715,3767.698,3766.675,3767.498
72395,3767.498,3767.508,3766.998,3767.448
72396,3767.438,3767.458,3766.548,3766.648
72397,3766.648,3767.448,3766.515,3767.365
72398,3767.385,3767.448,3766.875,3767.348
72399,3767.248,3767.698,3767.098,3767.525
72400,3767.515,3768.398,3767.445,3768.298
72401,3768.298,3768.298,3767.435,3768.048
72402,3767.965,3768.448,3767.778,3768.048
72403,3767.958,3768.248,3767.378,3767.495
72404,3767.488,3767.668,3766.598,3766.785
72405,3766.825,3766.925,3766.365,3766.615
72406,3766.595,3766.595,3765.575,3766.325
72407,3766.305,3766.405,3765.325,3765.335
72408,3765.375,3765.375,3764.565,3764.765
72409,3764.745,3764.745,3764.135,3764.205
72410,3764.185,3764.775,3764.185,3764.445
72411,3764.375,3764.975,3763.905,3764.585
72412,3764.545,3764.915,3764.425,3764.615
72413,3764.595,3764.795,3763.775,3764.335
72414,3764.315,3764.645,3763.825,3764.345
72415,3764.425,3764.955,3763.955,3764.785
72416,3764.815,3765.365,3764.785,3765.235
72417,3765.245,3765.385,3764.495,3764.515
72418,3764.545,3764.645,3763.405,3763.405
72419,3763.455,3763.765,3763.105,3763.415
72420,3763.455,3763.495,3762.715,3762.895
72421,3762.855,3763.525,3762.478,3763.365
72422,3763.415,3763.425,3762.798,3762.865
72423,3762.835,3762.835,3761.098,3761.598
72424,3761.645,3762.815,3761.235,3762.635
72425,3762.645,3762.915,3761.405,3761.665
72426,3761.705,3761.705,3760.185,3760.255
72427,3760.235,3761.045,3759.565,3760.635
72428,3760.655,3761.545,3759.995,3760.985
72429,3760.905,3762.965,3760.805,3762.965
72430,3762.935,3764.015,3762.795,3763.965
72431,3763.948,3765.095,3763.745,3764.495
72432,3764.525,3765.105,3764.505,3764.995
72433,3764.975,3765.345,3763.975,3764.508
72434,3764.505,3765.075,3764.225,3764.225
72435,3764.265,3764.585,3764.145,3764.405
72436,3764.325,3764.325,3763.548,3763.975
72437,3763.955,3763.955,3763.455,3763.535
72438,3763.575,3763.948,3763.415,3763.848
72439,3763.848,3764.285,3763.548,3764.255
72440,3764.275,3764.555,3764.018,3764.248
72441,3764.148,3764.448,3762.995,3763.145
72442,3763.165,3763.655,3762.885,3763.045
72443,3763.025,3763.265,3762.845,3763.115
72444,3763.085,3763.105,3761.348,3761.848
72445,3761.925,3762.615,3761.595,3762.538
72446,3762.545,3763.235,3762.355,3762.965
72447,3762.945,3763.155,3762.845,3763.045
72448,3763.025,3763.535,3762.905,3762.925
